GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BetAndRuinCI,com.objectdb.o,BNN.o,116,0,10,0,38,0,13,0,4,0
BetAndRuinCI,com.objectdb.o,BNN.p,116,0,10,0,38,0,13,0,4,0
BetAndRuinCI,com.objectdb.o,BNN.q,139,0,15,0,43,0,16,0,4,0
BetAndRuinCI,com.objectdb.o,BDP,137,0,2,0,28,0,9,0,8,0
BetAndRuinCI,com.objectdb.o,BNN.v,97,0,12,0,29,0,13,0,3,0
BetAndRuinCI,com.objectdb.o,SEV,300,0,18,0,70,0,27,0,18,0
BetAndRuinCI,com.objectdb.o,JTF,189,0,8,0,33,0,7,0,3,0
BetAndRuinCI,com.objectdb.o,SEM,111,0,6,0,20,0,8,0,5,0
BetAndRuinCI,com.objectdb.o,BCN,217,0,32,0,61,0,28,0,12,0
BetAndRuinCI,com.objectdb.o,JSW,258,1221,25,57,65,277,24,36,0,19
BetAndRuinCI,com.objectdb.o,SEC,174,0,16,0,42,0,19,0,11,0
BetAndRuinCI,com.objectdb.o,JSM,190,0,24,0,57,0,24,0,6,0
BetAndRuinCI,com.objectdb.o,BCL,49,0,6,0,11,0,5,0,2,0
BetAndRuinCI,com.objectdb.o,_JdoDetachedFieldAccessException,26,0,0,0,10,0,5,0,5,0
BetAndRuinCI,com.objectdb.o,JRW,417,0,50,0,93,0,33,0,8,0
BetAndRuinCI,com.objectdb.o,SCU,160,0,12,0,37,0,17,0,11,0
BetAndRuinCI,com.objectdb.o,SCV,360,0,30,0,73,0,21,0,6,0
BetAndRuinCI,com.objectdb.o,SCM,546,0,90,0,151,0,61,0,16,0
BetAndRuinCI,com.objectdb.o,SCO,72,0,10,0,11,0,9,0,4,0
BetAndRuinCI,com.objectdb.o,SCS,215,0,16,0,51,0,12,0,4,0
BetAndRuinCI,com.objectdb.o,SCD,59,0,8,0,13,0,9,0,5,0
BetAndRuinCI,com.objectdb.o,SCG,415,0,36,0,71,0,33,0,15,0
BetAndRuinCI,com.objectdb.o,SBT,103,0,13,0,23,0,15,0,8,0
BetAndRuinCI,com.objectdb.o,BAC,176,0,20,0,44,0,13,0,3,0
BetAndRuinCI,com.objectdb.o,SBV,52,0,4,0,15,0,10,0,8,0
BetAndRuinCI,com.objectdb.o,RQI.a,110,0,16,0,30,0,13,0,5,0
BetAndRuinCI,com.objectdb.o,SJM,36,0,4,0,13,0,5,0,3,0
BetAndRuinCI,com.objectdb.o,SIT,110,0,16,0,26,0,18,0,8,0
BetAndRuinCI,com.objectdb.o,SIV,96,0,12,0,21,0,14,0,8,0
BetAndRuinCI,com.objectdb.o,SIX,21,0,0,0,7,0,3,0,3,0
BetAndRuinCI,com.objectdb.o,BGT,117,12,23,0,33,3,21,1,7,1
BetAndRuinCI,com.objectdb.o,SID,30,10,0,0,7,3,5,1,5,1
BetAndRuinCI,com.objectdb.o,BGV,255,0,34,0,66,0,42,0,23,0
BetAndRuinCI,com.objectdb.o,SHN,847,0,93,0,258,0,88,0,30,0
BetAndRuinCI,com.objectdb.o,JCP.e,26,0,0,0,11,0,6,0,6,0
BetAndRuinCI,com.objectdb.o,JCP.f,8,78,3,10,2,18,3,9,0,5
BetAndRuinCI,com.objectdb.o,JCP.g,1,47,2,4,0,11,2,5,0,4
BetAndRuinCI,com.objectdb.o,JCP.h,65,0,8,0,13,0,8,0,4,0
BetAndRuinCI,com.objectdb.o,JCP.i,0,65,0,8,0,13,0,8,0,4
BetAndRuinCI,com.objectdb.o,KNV,136,0,16,0,31,0,14,0,6,0
BetAndRuinCI,com.objectdb.o,_RollbackException,26,0,0,0,10,0,5,0,5,0
BetAndRuinCI,com.objectdb.o,TDF,1441,0,172,0,340,0,154,0,68,0
BetAndRuinCI,com.objectdb.o,CBD,171,11,15,1,41,4,21,2,10,2
BetAndRuinCI,com.objectdb.o,TCD,32,15,12,5,13,6,12,3,2,1
BetAndRuinCI,com.objectdb.o,FHN.n,35,0,0,0,11,0,5,0,5,0
BetAndRuinCI,com.objectdb.o,TAI,226,0,22,0,70,0,23,0,12,0
BetAndRuinCI,com.objectdb.o,BTP,1122,0,118,0,227,0,83,0,24,0
BetAndRuinCI,com.objectdb.o,BTS,185,0,22,0,45,0,21,0,10,0
BetAndRuinCI,com.objectdb.o,C64,3,70,0,8,1,14,1,6,1,2
BetAndRuinCI,com.objectdb.o,BTR,489,0,14,0,104,0,38,0,31,0
BetAndRuinCI,com.objectdb.o,BTU,75,0,7,0,22,0,13,0,8,0
BetAndRuinCI,com.objectdb.o,STV,539,0,80,0,130,0,60,0,20,0
BetAndRuinCI,com.objectdb.o,STN,100,0,13,0,24,0,13,0,4,0
BetAndRuinCI,com.objectdb.o,STM,1364,0,24,0,360,0,24,0,12,0
BetAndRuinCI,com.objectdb.o,STR,38,48,9,3,10,17,10,6,4,6
BetAndRuinCI,com.objectdb.o,STT,52,5,14,0,13,2,11,1,4,1
BetAndRuinCI,com.objectdb.o,STS,136,0,14,0,32,0,12,0,5,0
BetAndRuinCI,com.objectdb.o,STH,621,108,87,5,156,27,78,12,33,11
BetAndRuinCI,com.objectdb.o,STI,375,0,24,0,83,0,18,0,6,0
BetAndRuinCI,com.objectdb.o,STL,88,54,8,2,20,12,8,4,4,3
BetAndRuinCI,com.objectdb.o,STA,894,0,140,0,243,0,115,0,45,0
BetAndRuinCI,com.objectdb.o,STD,167,0,12,0,45,0,13,0,6,0
BetAndRuinCI,com.objectdb.o,STC,729,0,45,0,197,0,53,0,22,0
BetAndRuinCI,com.objectdb.o,SST,107,0,14,0,24,0,16,0,8,0
BetAndRuinCI,com.objectdb.o,SLV.c,15,0,0,0,6,0,3,0,3,0
BetAndRuinCI,com.objectdb.o,SSV,67,0,8,0,16,0,12,0,8,0
BetAndRuinCI,com.objectdb.o,_JdoDataStoreException,38,0,0,0,15,0,6,0,6,0
BetAndRuinCI,com.objectdb.o,SSL,252,39,25,5,70,13,24,3,9,3
BetAndRuinCI,com.objectdb.o,BYW,930,309,107,27,229,85,92,25,32,18
BetAndRuinCI,com.objectdb.o,BYP,13,34,1,1,5,15,3,7,2,7
BetAndRuinCI,com.objectdb.o,BYR,804,388,86,33,198,96,93,34,41,26
BetAndRuinCI,com.objectdb.o,SYR,695,0,81,0,177,0,58,0,17,0
BetAndRuinCI,com.objectdb.o,SYH,556,0,56,0,155,0,62,0,34,0
BetAndRuinCI,com.objectdb.o,AIS,84,0,6,0,19,0,9,0,6,0
BetAndRuinCI,com.objectdb.o,IXS,152,0,10,0,41,0,11,0,6,0
BetAndRuinCI,com.objectdb.o,IXN,639,0,100,0,133,0,66,0,16,0
BetAndRuinCI,com.objectdb.o,IXM,423,0,49,0,103,0,41,0,16,0
BetAndRuinCI,com.objectdb.o,IXR,16,0,0,0,7,0,3,0,3,0
BetAndRuinCI,com.objectdb.o,IXD,515,0,50,0,120,0,53,0,28,0
BetAndRuinCI,com.objectdb.o,IXF,37,13,0,0,4,5,3,2,3,2
BetAndRuinCI,com.objectdb.o,IXA,664,0,66,0,133,0,46,0,13,0
BetAndRuinCI,com.objectdb.o,AGN,169,0,18,0,42,0,24,0,13,0
BetAndRuinCI,com.objectdb.o,RPR,251,0,16,0,76,0,19,0,11,0
BetAndRuinCI,com.objectdb.o,RPT,191,0,18,0,51,0,19,0,10,0
BetAndRuinCI,com.objectdb.o,RPM,524,0,60,0,114,0,44,0,14,0
BetAndRuinCI,com.objectdb.o,ANT,1415,0,190,0,319,0,132,0,37,0
BetAndRuinCI,com.objectdb.o,ANI,49,0,4,0,19,0,6,0,4,0
BetAndRuinCI,com.objectdb.o,ANN,72,0,14,0,22,0,11,0,4,0
BetAndRuinCI,com.objectdb.o,ANM,864,0,156,0,234,0,127,0,49,0
BetAndRuinCI,com.objectdb.o,ANP,78,0,0,0,14,0,6,0,6,0
BetAndRuinCI,com.objectdb.o,ANF,168,0,32,0,40,0,25,0,9,0
BetAndRuinCI,com.objectdb.o,ROW,128,0,14,0,34,0,20,0,13,0
BetAndRuinCI,com.objectdb.o,ROM,337,0,38,0,79,0,33,0,14,0
BetAndRuinCI,com.objectdb.o,ALS,376,190,33,17,74,45,37,20,17,15
BetAndRuinCI,com.objectdb.o,RMF,322,0,46,0,84,0,43,0,20,0
BetAndRuinCI,com.objectdb.o,ABT,349,0,40,0,70,0,64,0,44,0
BetAndRuinCI,com.objectdb.o,RCN,82,0,2,0,23,0,16,0,15,0
BetAndRuinCI,com.objectdb.o,RCO,86,0,2,0,25,0,9,0,8,0
BetAndRuinCI,com.objectdb.o,IRB,31,0,2,0,10,0,5,0,4,0
BetAndRuinCI,com.objectdb.o,RCL,262,50,18,4,59,17,16,5,5,5
BetAndRuinCI,com.objectdb.o,IPW,203,0,24,0,49,0,17,0,5,0
BetAndRuinCI,com.objectdb.o,RAT,108,0,10,0,29,0,9,0,4,0
BetAndRuinCI,com.objectdb.o,IPC,298,0,31,0,54,0,22,0,6,0
BetAndRuinCI,com.objectdb.o,IOR,3,0,0,0,1,0,1,0,1,0
BetAndRuinCI,com.objectdb.o,IOM,240,0,28,0,47,0,23,0,9,0
BetAndRuinCI,com.objectdb.o,AFT,51,0,6,0,10,0,7,0,4,0
BetAndRuinCI,com.objectdb.o,IVP,97,0,4,0,32,0,14,0,12,0
BetAndRuinCI,com.objectdb.o,RFV,273,0,28,0,69,0,31,0,17,0
BetAndRuinCI,com.objectdb.o,RFH,439,0,40,0,97,0,27,0,7,0
BetAndRuinCI,com.objectdb.o,RFM,387,0,20,0,106,0,26,0,16,0
BetAndRuinCI,com.objectdb.o,ITW,36,0,2,0,12,0,6,0,5,0
BetAndRuinCI,com.objectdb.o,ADL,704,0,14,0,163,0,26,0,19,0
BetAndRuinCI,com.objectdb.o,CMN.u,22,0,2,0,7,0,6,0,5,0
BetAndRuinCI,com.objectdb.o,CMN.t,22,0,2,0,7,0,6,0,5,0
BetAndRuinCI,com.objectdb.o,REG,1514,0,214,0,397,0,155,0,48,0
BetAndRuinCI,com.objectdb.o,ACN,54,0,4,0,20,0,15,0,13,0
BetAndRuinCI,com.objectdb.o,CMN.o,21,0,4,0,6,0,6,0,4,0
BetAndRuinCI,com.objectdb.o,CMN.n,45,0,10,0,11,0,10,0,5,0
BetAndRuinCI,com.objectdb.o,ISP,134,0,8,0,42,0,22,0,18,0
BetAndRuinCI,com.objectdb.o,CMN.q,23,0,4,0,7,0,7,0,5,0
BetAndRuinCI,com.objectdb.o,CMN.p,48,0,10,0,13,0,11,0,6,0
BetAndRuinCI,com.objectdb.o,CMN.s,22,0,2,0,7,0,6,0,5,0
BetAndRuinCI,com.objectdb.o,ACL,48,68,4,4,16,16,3,5,0,4
BetAndRuinCI,com.objectdb.o,CMN.r,22,0,2,0,7,0,6,0,5,0
BetAndRuinCI,com.objectdb.o,_IllegalStateException,27,0,0,0,10,0,5,0,5,0
BetAndRuinCI,com.objectdb.o,IXA.new Thread() {...},40,0,0,0,7,0,2,0,2,0
BetAndRuinCI,com.objectdb.o,FTP.b,9,0,0,0,4,0,1,0,1,0
BetAndRuinCI,com.objectdb.o,FTP.a,30,0,0,0,12,0,2,0,2,0
BetAndRuinCI,com.objectdb.o,SBI,92,0,10,0,23,0,10,0,5,0
BetAndRuinCI,com.objectdb.o,JPW,786,0,70,0,194,0,56,0,21,0
BetAndRuinCI,com.objectdb.o,JPM,1069,0,134,0,240,0,80,0,13,0
BetAndRuinCI,com.objectdb.o,JPE,308,4,66,0,56,2,36,1,3,1
BetAndRuinCI,com.objectdb.o,JPA,804,0,138,0,222,0,81,0,9,0
BetAndRuinCI,com.objectdb.o,JOP,281,0,10,0,78,0,9,0,4,0
BetAndRuinCI,com.objectdb.o,JNW,368,0,8,0,76,0,13,0,9,0
BetAndRuinCI,com.objectdb.o,JNN,78,0,12,0,22,0,12,0,6,0
BetAndRuinCI,com.objectdb.o,JMW,181,0,18,0,45,0,14,0,5,0
BetAndRuinCI,com.objectdb.o,JMH,1391,0,187,0,414,0,158,0,41,0
BetAndRuinCI,com.objectdb.o,JML,419,182,55,13,71,35,33,8,3,4
BetAndRuinCI,com.objectdb.o,LFL.a,149,0,10,0,41,0,13,0,8,0
BetAndRuinCI,com.objectdb.o,_JdoOptimisticVerificationException,35,0,0,0,13,0,6,0,6,0
BetAndRuinCI,com.objectdb.o,JDM,1009,0,168,0,212,0,92,0,8,0
BetAndRuinCI,com.objectdb.o,RTT,294,0,24,0,74,0,22,0,10,0
BetAndRuinCI,com.objectdb.o,JDA,989,0,176,0,236,0,99,0,9,0
BetAndRuinCI,com.objectdb.o,JDE,284,0,50,0,59,0,30,0,5,0
BetAndRuinCI,com.objectdb.o,RTM,86,0,14,0,27,0,13,0,6,0
BetAndRuinCI,com.objectdb.o,JCW,292,582,52,60,68,147,52,46,11,28
BetAndRuinCI,com.objectdb.o,ART,196,0,22,0,43,0,22,0,11,0
BetAndRuinCI,com.objectdb.o,RSV,127,15,16,0,25,6,17,3,9,3
BetAndRuinCI,com.objectdb.o,JCM,253,93,25,5,49,24,22,1,7,1
BetAndRuinCI,com.objectdb.o,JCP,296,181,19,9,60,42,24,14,11,10
BetAndRuinCI,com.objectdb.o,JCR,197,0,28,0,53,0,22,0,8,0
BetAndRuinCI,com.objectdb.o,JCF,5,56,0,0,2,12,1,2,1,2
BetAndRuinCI,com.objectdb.o,HMP.f,69,0,0,0,16,0,9,0,9,0
BetAndRuinCI,com.objectdb.o,JCE,44,21,3,1,12,8,6,3,4,3
BetAndRuinCI,com.objectdb.o,ARB,66,0,6,0,15,0,7,0,4,0
BetAndRuinCI,com.objectdb.o,JCL,595,0,46,0,131,0,44,0,21,0
BetAndRuinCI,com.objectdb.o,RST,295,0,32,0,80,0,23,0,7,0
BetAndRuinCI,com.objectdb.o,JCA,59,28,10,0,15,8,9,2,4,2
BetAndRuinCI,com.objectdb.o,RSL,279,0,28,0,66,0,22,0,8,0
BetAndRuinCI,com.objectdb.o,JCC,3,0,0,0,1,0,1,0,1,0
BetAndRuinCI,com.objectdb.o,JBW,22,214,1,9,5,39,3,14,2,10
BetAndRuinCI,com.objectdb.o,AQR,0,3,0,0,0,1,0,1,0,1
BetAndRuinCI,com.objectdb.o,RSC,70,0,0,0,22,0,11,0,11,0
BetAndRuinCI,com.objectdb.o,RRT,348,0,80,0,96,0,45,0,5,0
BetAndRuinCI,com.objectdb.o,JBR,132,0,0,0,18,0,10,0,10,0
BetAndRuinCI,com.objectdb.o,RRB,317,0,26,0,65,0,25,0,10,0
BetAndRuinCI,com.objectdb.o,RQW,456,0,10,0,157,0,33,0,28,0
BetAndRuinCI,com.objectdb.o,RQC,176,0,12,0,44,0,13,0,7,0
BetAndRuinCI,com.objectdb.o,RQI,246,0,34,0,59,0,21,0,4,0
BetAndRuinCI,com.objectdb.o,AVS,21,0,0,0,9,0,8,0,8,0
BetAndRuinCI,com.objectdb.o,JEW,659,0,82,0,165,0,57,0,16,0
BetAndRuinCI,com.objectdb.o,ATR,78,0,8,0,20,0,12,0,8,0
BetAndRuinCI,com.objectdb.o,B64,428,0,52,0,77,0,35,0,9,0
BetAndRuinCI,com.objectdb.o,JER,212,0,24,0,49,0,19,0,7,0
BetAndRuinCI,com.objectdb.o,TFM.a,26,0,0,0,8,0,3,0,3,0
BetAndRuinCI,com.objectdb.o,TFM.b,22,0,0,0,7,0,2,0,2,0
BetAndRuinCI,com.objectdb.o,JEL,898,0,120,0,197,0,88,0,28,0
BetAndRuinCI,com.objectdb.o,JEN,367,0,52,0,80,0,32,0,6,0
BetAndRuinCI,com.objectdb.o,DQI,254,0,46,0,69,0,27,0,4,0
BetAndRuinCI,com.objectdb.o,DQP,46,0,0,0,7,0,4,0,4,0
BetAndRuinCI,com.objectdb.o,MBI,85,0,12,0,24,0,10,0,4,0
BetAndRuinCI,com.objectdb.o,URT,361,0,30,0,94,0,31,0,16,0
BetAndRuinCI,com.objectdb.o,MBF,142,0,6,0,40,0,18,0,15,0
BetAndRuinCI,com.objectdb.o,DPS,63,0,4,0,16,0,4,0,2,0
BetAndRuinCI,com.objectdb.o,UPR,96,0,12,0,22,0,8,0,2,0
BetAndRuinCI,com.objectdb.o,UPT,360,0,40,0,83,0,31,0,11,0
BetAndRuinCI,com.objectdb.o,MFP,55,0,0,0,15,0,6,0,6,0
BetAndRuinCI,com.objectdb.o,MFT,114,0,12,0,25,0,11,0,5,0
BetAndRuinCI,com.objectdb.o,DTT,117,0,6,0,29,0,9,0,6,0
BetAndRuinCI,com.objectdb.o,DTD,166,0,25,0,50,0,22,0,3,0
BetAndRuinCI,com.objectdb.o,DSS,1167,0,110,0,284,0,90,0,35,0
BetAndRuinCI,com.objectdb.o,DSN,19,0,0,0,6,0,4,0,4,0
BetAndRuinCI,com.objectdb.o,UTT,897,0,88,0,196,0,61,0,17,0
BetAndRuinCI,com.objectdb.o,UTV,215,0,18,0,55,0,19,0,10,0
BetAndRuinCI,com.objectdb.o,UTY,2457,0,293,0,547,0,220,0,71,0
BetAndRuinCI,com.objectdb.o,MDF,987,0,154,0,194,0,126,0,49,0
BetAndRuinCI,com.objectdb.o,UTR,21,45,5,1,4,15,5,6,2,6
BetAndRuinCI,com.objectdb.o,USR,512,0,36,0,95,0,33,0,15,0
BetAndRuinCI,com.objectdb.o,MCN,415,0,36,0,101,0,29,0,11,0
BetAndRuinCI,com.objectdb.o,USV,85,0,10,0,21,0,14,0,9,0
BetAndRuinCI,com.objectdb.o,UMR.k,122,0,6,0,35,0,8,0,5,0
BetAndRuinCI,com.objectdb.o,UMR.j,38,3,0,0,9,1,5,1,5,1
BetAndRuinCI,com.objectdb.o,UMR.i,38,3,0,0,9,1,5,1,5,1
BetAndRuinCI,com.objectdb.o,UMR.h,39,0,0,0,10,0,6,0,6,0
BetAndRuinCI,com.objectdb.o,UMR.g,38,3,0,0,9,1,5,1,5,1
BetAndRuinCI,com.objectdb.o,UMR.f,42,0,0,0,10,0,6,0,6,0
BetAndRuinCI,com.objectdb.o,UMR.e,42,0,0,0,10,0,6,0,6,0
BetAndRuinCI,com.objectdb.o,UMR.d,42,0,0,0,10,0,6,0,6,0
BetAndRuinCI,com.objectdb.o,UMR.c,23,3,0,0,6,1,3,1,3,1
BetAndRuinCI,com.objectdb.o,UMR.b,52,0,4,0,16,0,7,0,5,0
BetAndRuinCI,com.objectdb.o,UMR.a,83,3,4,0,23,1,7,1,5,1
BetAndRuinCI,com.objectdb.o,UIV,109,0,14,0,25,0,16,0,9,0
BetAndRuinCI,com.objectdb.o,UNM.f,161,0,14,0,32,0,15,0,8,0
BetAndRuinCI,com.objectdb.o,DFL,2033,0,158,0,458,0,136,0,57,0
BetAndRuinCI,com.objectdb.o,DEX,307,0,18,0,52,0,18,0,9,0
BetAndRuinCI,com.objectdb.o,DMG,0,6,0,0,0,2,0,1,0,1
BetAndRuinCI,com.objectdb.o,UNM,50,73,9,5,7,18,6,7,0,6
BetAndRuinCI,com.objectdb.o,UNH,632,0,76,0,138,0,51,0,13,0
BetAndRuinCI,com.objectdb.o,UNI,396,0,24,0,96,0,37,0,25,0
BetAndRuinCI,com.objectdb.o,UML,840,0,138,0,182,0,98,0,29,0
BetAndRuinCI,com.objectdb.o,UMR,1152,0,140,0,289,0,124,0,44,0
BetAndRuinCI,com.objectdb.o,ULV,272,0,44,0,58,0,38,0,16,0
BetAndRuinCI,com.objectdb.o,DIX,52,0,4,0,18,0,6,0,4,0
BetAndRuinCI,com.objectdb.o,MSG,131,0,10,0,24,0,13,0,8,0
BetAndRuinCI,com.objectdb.o,MSF,369,0,38,0,80,0,29,0,10,0
BetAndRuinCI,com.objectdb.o,EBW,139,6,10,0,31,2,10,1,5,1
BetAndRuinCI,com.objectdb.o,MRN,37,0,0,0,9,0,5,0,5,0
BetAndRuinCI,com.objectdb.o,MRP,611,0,63,0,113,0,47,0,15,0
BetAndRuinCI,com.objectdb.o,VCW,33,0,0,0,10,0,5,0,5,0
BetAndRuinCI,com.objectdb.o,MQI,101,0,16,0,36,0,12,0,4,0
BetAndRuinCI,com.objectdb.o,MPT,728,0,100,0,171,0,68,0,18,0
BetAndRuinCI,com.objectdb.o,VAR,1148,0,126,0,274,0,114,0,51,0
BetAndRuinCI,com.objectdb.o,VAL,469,444,94,0,116,3,98,2,37,2
BetAndRuinCI,com.objectdb.o,EFT,21,0,0,0,7,0,4,0,4,0
BetAndRuinCI,com.objectdb.o,MVP,967,0,135,0,242,0,91,0,23,0
BetAndRuinCI,com.objectdb.o,VGN,149,0,10,0,32,0,13,0,8,0
BetAndRuinCI,com.objectdb.o,MVL,197,0,24,0,45,0,17,0,5,0
BetAndRuinCI,com.objectdb.o,MUT,1029,0,169,0,259,0,111,0,25,0
BetAndRuinCI,com.objectdb.o,VGD,93,68,19,11,21,15,19,8,4,6
BetAndRuinCI,com.objectdb.o,EEI,31,0,2,0,9,0,7,0,6,0
BetAndRuinCI,com.objectdb.o,EDT,72,0,12,0,19,0,8,0,2,0
BetAndRuinCI,com.objectdb.o,EDS,288,0,26,0,70,0,22,0,9,0
BetAndRuinCI,com.objectdb.o,EDC,381,0,40,0,95,0,35,0,15,0
BetAndRuinCI,com.objectdb.o,MTR,233,0,36,0,59,0,28,0,10,0
BetAndRuinCI,com.objectdb.o,MTH,119,132,23,3,34,41,16,5,3,5
BetAndRuinCI,com.objectdb.o,MSS,1446,0,0,0,207,0,2,0,2,0
BetAndRuinCI,com.objectdb.o,MST,2623,0,274,0,612,0,209,0,72,0
BetAndRuinCI,com.objectdb.o,LOM.f,62,0,2,0,14,0,9,0,8,0
BetAndRuinCI,com.objectdb.o,ECI,79,0,4,0,24,0,5,0,3,0
BetAndRuinCI,com.objectdb.o,LGN.a,9,0,0,0,4,0,1,0,1,0
BetAndRuinCI,com.objectdb.o,MIX,150,0,24,0,44,0,16,0,4,0
BetAndRuinCI,com.objectdb.o,RPM.b,92,0,6,0,19,0,5,0,2,0
BetAndRuinCI,com.objectdb.o,MNL,109,0,10,0,29,0,11,0,6,0
BetAndRuinCI,com.objectdb.o,MMM,1972,0,203,0,426,0,146,0,44,0
BetAndRuinCI,com.objectdb.o,MMN,123,0,10,0,35,0,10,0,5,0
BetAndRuinCI,com.objectdb.o,IHS.f,39,0,2,0,11,0,8,0,7,0
BetAndRuinCI,com.objectdb.o,PGW.e,37,0,0,0,8,0,1,0,1,0
BetAndRuinCI,com.objectdb.o,TPL,106,0,10,0,23,0,14,0,9,0
BetAndRuinCI,com.objectdb.o,CNP,352,0,32,0,73,0,30,0,14,0
BetAndRuinCI,com.objectdb.o,CNT,3,0,0,0,1,0,1,0,1,0
BetAndRuinCI,com.objectdb.o,TPE,21,0,0,0,8,0,4,0,4,0
BetAndRuinCI,com.objectdb.o,CNV,34,0,2,0,10,0,3,0,2,0
BetAndRuinCI,com.objectdb.o,CNU,452,0,52,0,107,0,45,0,19,0
BetAndRuinCI,com.objectdb.o,CNN,12,0,0,0,4,0,2,0,2,0
BetAndRuinCI,com.objectdb.o,CNM,690,0,80,0,152,0,53,0,13,0
BetAndRuinCI,com.objectdb.o,TOT,104,0,6,0,32,0,20,0,17,0
BetAndRuinCI,com.objectdb.o,CMV,507,0,56,0,112,0,45,0,17,0
BetAndRuinCI,com.objectdb.o,TOL,97,0,14,0,39,0,20,0,13,0
BetAndRuinCI,com.objectdb.o,CMN,323,0,71,0,85,0,51,0,8,0
BetAndRuinCI,com.objectdb.o,IOM.f,66,0,4,0,14,0,10,0,8,0
BetAndRuinCI,com.objectdb.o,CLN,16,0,2,0,6,0,3,0,2,0
BetAndRuinCI,com.objectdb.o,CLT,528,0,80,0,129,0,55,0,15,0
BetAndRuinCI,com.objectdb.o,CLS,474,0,36,0,114,0,33,0,15,0
BetAndRuinCI,com.objectdb.o,CLC,130,0,8,0,26,0,10,0,6,0
BetAndRuinCI,com.objectdb.o,CSF,100,0,8,0,20,0,8,0,4,0
BetAndRuinCI,com.objectdb.o,LDR,1577,0,190,0,428,0,134,0,39,0
BetAndRuinCI,com.objectdb.o,TSK,136,0,20,0,50,0,22,0,12,0
BetAndRuinCI,com.objectdb.o,TSM,123,0,14,0,35,0,10,0,3,0
BetAndRuinCI,com.objectdb.o,LBS,130,0,12,0,26,0,16,0,10,0
BetAndRuinCI,com.objectdb.o,TRS,307,0,40,0,81,0,29,0,9,0
BetAndRuinCI,com.objectdb.o,CQI,50,0,4,0,16,0,6,0,4,0
BetAndRuinCI,com.objectdb.o,TRB,78,0,2,0,16,0,6,0,5,0
BetAndRuinCI,com.objectdb.o,TRF,96,96,20,16,23,31,19,11,4,6
BetAndRuinCI,com.objectdb.o,LAL,223,0,16,0,45,0,22,0,14,0
BetAndRuinCI,com.objectdb.o,TQI,32,0,4,0,13,0,6,0,4,0
BetAndRuinCI,com.objectdb.o,CFO,30,0,2,0,10,0,7,0,6,0
BetAndRuinCI,com.objectdb.o,CFT,78,0,8,0,16,0,8,0,4,0
BetAndRuinCI,com.objectdb.o,CFG,1258,0,150,0,292,0,109,0,33,0
BetAndRuinCI,com.objectdb.o,UTV.a,32,0,0,0,11,0,4,0,4,0
BetAndRuinCI,com.objectdb.o,_PessimisticLockException,28,0,0,0,11,0,5,0,5,0
BetAndRuinCI,com.objectdb.o,TFM,246,0,30,0,67,0,20,0,5,0
BetAndRuinCI,com.objectdb.o,TEX,17,0,0,0,4,0,2,0,2,0
BetAndRuinCI,com.objectdb.o,STI.new MouseAdapter() {...},12,0,2,0,4,0,3,0,2,0
BetAndRuinCI,com.objectdb.o,KSW,43,0,2,0,11,0,7,0,6,0
BetAndRuinCI,com.objectdb.o,CCH,284,14,42,0,76,5,32,2,11,2
BetAndRuinCI,com.objectdb.o,RSL.a,18,0,0,0,6,0,4,0,4,0
BetAndRuinCI,com.objectdb.o,_TransactionRequiredException,25,0,0,0,10,0,5,0,5,0
BetAndRuinCI,com.objectdb.o,TKS,28,0,0,0,7,0,4,0,4,0
BetAndRuinCI,com.objectdb.o,TKN,684,0,85,0,164,0,78,0,35,0
BetAndRuinCI,com.objectdb.o,TKR,1860,0,300,0,407,0,184,0,16,0
BetAndRuinCI,com.objectdb.o,CIX,34,0,4,0,9,0,5,0,3,0
BetAndRuinCI,com.objectdb.o,TKI,291,0,50,0,82,0,44,0,14,0
BetAndRuinCI,com.objectdb.o,UPR.a,6,0,0,0,3,0,1,0,1,0
BetAndRuinCI,com.objectdb.o,UPR.b,24,0,0,0,7,0,2,0,2,0
BetAndRuinCI,com.objectdb.o,UPR.c,16,0,0,0,6,0,2,0,2,0
BetAndRuinCI,com.objectdb.o,CHT,107,0,14,0,24,0,16,0,8,0
BetAndRuinCI,com.objectdb.o,CHV,65,0,8,0,18,0,12,0,8,0
BetAndRuinCI,com.objectdb.o,InternalException,189,3,9,1,48,2,16,1,11,1
BetAndRuinCI,com.objectdb.o,CHE,13,0,0,0,5,0,4,0,4,0
BetAndRuinCI,com.objectdb.o,WJM.new InvocationHandler() {...},47,0,8,0,9,0,6,0,2,0
BetAndRuinCI,com.objectdb.o,LPS,133,0,10,0,24,0,8,0,3,0
BetAndRuinCI,com.objectdb.o,LOM,111,0,12,0,28,0,11,0,5,0
BetAndRuinCI,com.objectdb.o,LMT,26,3,4,0,8,1,8,1,6,1
BetAndRuinCI,com.objectdb.o,UFT,594,0,82,0,133,0,47,0,6,0
BetAndRuinCI,com.objectdb.o,LTN,165,0,16,0,40,0,17,0,9,0
BetAndRuinCI,com.objectdb.o,DCT,164,12,29,0,39,3,28,1,7,1
BetAndRuinCI,com.objectdb.o,DCV,650,0,109,0,154,0,88,0,29,0
